t,x,tf,ts
0.0855625,0.598,1.0001416,1.000171
0.6712875,0.533,1.4967313,1.2947266
0.07009062,0.912,1.000294,0.99997836
0.40773436,0.3,1.3635128,1.1468346
0.8488375,0.496,2.1408265,1.8180001
0.64326876,0.373,2.0696979,1.684524
0.7986719,0.749,1.2580547,1.1536537
0.3553469,0.583,1.0000777,1.000239
0.08337188,0.315,1.0001152,1.0001247
0.6195875,0.55,1.3060069,1.1678073
0.05273125,0.466,1.0001056,1.0001819
0.26657188,0.662,1.0001905,1.0003124
0.8271625,0.116,3.626382,3.1492062
0.4548,0.851,1.0000074,1.000026
0.4293625,0.801,0.99995255,1.000087
0.5884125,0.423,1.633083,1.3618226
0.66075623,0.575,1.3463764,1.1971847
0.213325,0.039,1.0002787,0.9994981
0.22685938,0.313,0.99977565,0.9999354
0.250525,0.36,0.9999752,0.9999679
0.89830315,0.629,1.7800515,1.5384738
0.6968875,0.628,1.3034854,1.1742043
0.92520624,0.997,1.1390989,1.1025025
0.94934374,0.137,3.6498594,3.2775989
0.36299688,0.456,1.0025388,1.0012571
0.9461156,0.097,3.7552195,3.3619466
0.30245626,0.169,1.2365785,1.0492214
0.50034064,0.091,3.3622303,2.3616352
0.12119375,0.731,1.0002009,1.000151
0.5387375,0.351,1.7712228,1.4259617
0.21695937,0.304,0.9997599,0.9999164
0.53765315,0.093,3.4142215,2.4994936
0.619675,0.187,3.0178366,2.3976774
0.09759688,0.924,1.0002823,1.0000356
0.26020938,0.752,1.0001965,1.0003097
0.80625,0.17,3.4122205,2.9466262
0.28314376,0.097,1.6232548,1.0822735
0.07625312,0.184,1.0000105,1.0000467
0.582675,0.438,1.5505539,1.3085136
0.15621875,0.446,1.000072,1.0000701
0.530625,0.325,1.8760757,1.4853597
0.497875,0.692,1.0054426,1.0026648
0.66429377,0.92,1.0096002,1.0047907
0.42654374,0.14,2.721388,1.8025323
0.77555937,0.558,1.7059209,1.4601325
0.1808625,0.778,1.000247,1.0002042
0.07282188,0.491,1.0001233,1.0001879
0.7230875,0.268,2.8398626,2.3609424
0.8710719,0.515,2.1231933,1.80922
0.77377814,0.622,1.4978929,1.3113973
0.031715624,0.195,1.0002196,1.0000254
0.7857094,0.683,1.3677945,1.2242599
0.44830936,0.659,1.0014988,1.0009125
0.7783656,0.549,1.7454984,1.4898851
0.06116875,0.728,1.0001538,1.0000802
0.5827875,0.642,1.081388,1.0402713
0.620375,0.037,3.8125243,2.9004965
0.9359375,0.694,1.6664294,1.4568695
0.7375219,0.745,1.1682922,1.0939438
0.27950624,0.877,1.0001853,1.0003031
0.48488438,0.786,1.0003954,1.0002174
0.6398938,0.503,1.5027231,1.2925572
0.8399594,0.589,1.7690474,1.519722
0.049925,0.789,1.0001819,1.0000155
0.15587813,0.692,1.0002385,1.0001881
0.5551,0.375,1.7203798,1.4030603
0.260425,0.466,1.0000327,1.0000993
0.9483219,0.788,1.448896,1.2990048
0.6669875,0.616,1.2649357,1.1478807
0.71496564,0.808,1.0765352,1.0400531
0.31275,0.214,1.1205456,1.029784
0.41355312,0.992,0.99983287,1.0001767
0.4833,0.891,1.0000521,0.99994403
0.5753406,0.815,1.0060766,1.002576
0.81973124,0.546,1.8692278,1.5926801
0.41590625,0.567,1.002866,1.0015893
0.3316625,0.454,1.0002576,1.0002369
0.20560625,0.391,0.9999701,1.0000446
0.065978125,0.69,1.0001425,1.0001128
0.77687186,0.623,1.5025647,1.3150594
0.4422625,0.017,3.8586726,2.298148
0.92646873,0.081,3.788734,3.3679934
0.5743531,0.175,2.9766316,2.2946773
0.5785469,0.114,3.3528748,2.5646634
0.79727185,0.095,3.6767712,3.1515915
0.642175,0.642,1.1692072,1.0899932
0.4983625,0.281,1.9868752,1.5261444
0.07723437,0.471,1.0001268,1.0001857
0.26183125,0.815,1.0001892,1.000305
0.18162188,0.373,0.99997985,0.99999857
0.92709374,0.022,3.9426382,3.439632
0.41354376,0.303,1.3826432,1.15747
0.89713436,0.472,2.359167,2.0181172
0.82109064,0.424,2.368435,2.0016203
0.7493375,0.117,3.5552368,3.0016627
0.36300313,0.75,0.99995065,1.0001297
0.8969906,0.548,2.0623772,1.7649567
0.1622125,0.03,0.9995425,0.9996089
0.6962,0.125,3.4635315,2.857928
0.28794375,0.003,3.9279737,1.3063834
0.55094373,0.159,3.0164018,2.2792401
0.10581875,0.403,1.0000865,1.0001254
0.29039687,0.91,1.0001907,1.0002909
0.73394376,0.151,3.3975663,2.8570662
0.5180625,0.16,2.9155526,2.1434808
0.84261876,0.317,2.8797088,2.472104
0.84998125,0.439,2.3784957,2.0203874
0.73173124,0.815,1.0861566,1.0459594
0.8903469,0.028,3.9216814,3.393495
0.5549531,0.176,2.9173489,2.2178526
0.0758125,0.855,1.0002458,1.0000169
0.287025,0.333,0.9998107,0.99986196
0.6366094,0.563,1.3164567,1.1760409
0.3946875,0.805,0.9999491,1.0001023
0.5467687,0.041,3.749162,2.67724
0.34889063,0.12,2.3982506,1.4340974
0.6227625,0.271,2.5492117,2.033417
0.16009375,0.366,0.99995375,0.9999788
0.39018437,0.171,2.1852708,1.4676262
0.8507031,0.404,2.5282593,2.1527631
0.18290937,0.233,0.99970675,0.99981916
0.91335624,0.427,2.577941,2.2194383
0.119415626,0.141,0.9996884,0.99988675
0.32221562,0.462,1.0002168,1.0001845
0.53675,0.258,2.3140826,1.7729019
0.011084375,0.044,0.9997424,0.9999286
0.10382187,0.425,1.0000994,1.0001407
0.44044375,0.471,1.0554762,1.0243381
0.8605,0.182,3.4317236,3.0102572
0.31385,0.951,1.000184,1.0002583
0.6982375,0.212,3.0582418,2.5281544
0.01429375,0.43,1.0000682,1.0001161
0.58585,0.684,1.0512167,1.0248871
0.67085,0.044,3.8028078,3.011014
0.6768094,0.235,2.8951085,2.3672667
0.9425844,0.413,2.6960583,2.3385816
0.46291876,0.795,1.0000691,1.0001066
0.18400313,0.87,1.0002327,1.0002042
0.51015,0.948,1.0000253,0.9998213
0.6960844,0.629,1.2995131,1.1716492
0.7113,0.043,3.8245735,3.098011
0.33247188,0.807,1.0001475,1.0002623
0.2448625,0.179,0.999099,0.9997708
0.36939687,0.305,1.1456347,1.0517795
0.02095625,0.616,0.99998283,1.000102
0.6991719,0.765,1.0972562,1.0511541
0.9524969,0.444,2.59611,2.248152
0.1518125,0.845,1.0002298,1.0001562
0.1886,0.618,1.0002772,1.0001934
0.5081875,0.741,1.0029616,1.0014067
0.47598436,0.379,1.3650465,1.1727903
0.5672156,0.799,1.0063859,1.0027587
0.55131876,0.532,1.1809381,1.0908632
0.093946874,0.205,0.9999654,1.00003
0.38706875,0.981,0.9999156,1.0002068
0.18660624,0.885,1.0002337,1.0002083
0.37473437,0.4,1.0235018,1.0093324
0.6280438,0.254,2.6617396,2.126829
0.69717187,0.504,1.6751304,1.4209893
0.433175,0.945,0.9999161,1.0000861
0.23570937,0.421,0.99994254,1.0000999
0.0729125,0.838,1.0002334,1.0000213
0.711325,0.671,1.2445316,1.1387607
0.2462625,0.506,1.000068,1.0002028
0.27331564,0.005,3.8120952,1.1743212
0.8901219,0.543,2.0639608,1.7647007
0.7395344,0.778,1.1299089,1.0713103
0.40900624,0.197,2.0834095,1.4600997
0.1136875,0.222,0.9998934,0.99997085
0.10925,0.524,1.0001304,1.0001667
0.58840936,0.068,3.6268957,2.745675
0.7056,0.235,2.9611678,2.4517074
0.5051625,0.957,1.0000134,0.9998319
0.20875312,0.623,1.0002697,1.0002142
0.7176125,0.09,3.636063,3.0118115
0.24885,0.661,1.0002018,1.0002928
0.61142814,0.988,1.0008185,1.0003059
0.43201563,0.934,0.9999325,1.0000815
0.044990625,0.146,1.0000701,1.0000126
0.67204064,0.999,1.0051165,1.0033195
0.4648875,0.465,1.1070055,1.0481961
0.4464875,0.715,1.0003107,1.0003202
0.93788123,0.673,1.7334912,1.508635
0.72212815,0.098,3.606871,2.9996982
0.74476564,0.358,2.4617653,2.048288
0.17645,0.196,0.99964225,0.99976385
0.20567188,0.66,1.0002799,1.0002204
0.31899688,0.691,1.0000718,1.0002024
0.7075875,0.264,2.822476,2.333363
0.9375531,0.399,2.7404423,2.3788977
0.3332469,0.735,1.000067,1.0002022
0.10294063,0.008,0.9993284,0.9999018
0.838,0.574,1.8161795,1.5554938
0.05315625,0.45,1.0001132,1.0001811
0.464925,0.026,3.7987761,2.3899574
0.6429625,0.779,1.0401248,1.0194314
0.068025,0.671,1.0001383,1.0001268
0.6868906,0.27,2.739961,2.2456534
0.8041406,0.586,1.686547,1.4512571
0.6810281,0.881,1.0215179,1.0105964
0.25660312,0.826,1.0001932,1.000299
0.42125311,0.658,1.0003581,1.000396
0.48782188,0.702,1.0030982,1.0015695
0.56382185,0.734,1.0165714,1.0077105
0.5352156,0.794,1.0026747,1.0011237
0.39842188,0.966,0.9999012,1.00018
0.0416125,0.681,1.0000858,1.0000893
0.082909375,0.562,1.0001333,1.0001792
0.8570531,0.877,1.157522,1.0970554
0.34091562,0.827,1.000134,1.0002483
0.5063281,0.858,1.0002148,0.99998957
0.93953127,0.739,1.5503201,1.3706719
0.74357814,0.281,2.825434,2.363483
0.5359312,0.312,1.9750009,1.5511032
0.5867062,0.24,2.614109,2.0442004
0.076396875,0.283,1.0001233,1.000114
0.51348126,0.136,3.0720656,2.2322297
0.7041406,0.51,1.6739008,1.4217818
0.37154686,0.288,1.2097054,1.0745248
0.1705625,0.057,0.99953604,0.9995804
0.86279064,0.045,3.867333,3.341951
0.30568126,0.527,1.000061,1.0000585
0.2717625,0.327,1.0001009,0.99987006
0.560675,0.208,2.7285647,2.09288
0.25438437,0.466,1.000025,1.0001277
0.8299438,0.834,1.175655,1.104744
0.67155,0.886,1.017194,1.0083494
0.9487375,0.019,3.9524596,3.4641604
0.6992469,0.823,1.0543101,1.0276091
0.572775,0.451,1.4662483,1.2548084
0.91565,0.357,2.8616695,2.4868588
0.358425,0.99,1.0000346,1.0002316
0.386975,0.66,0.9999876,1.00023
0.58241874,0.849,1.004159,1.0016443
0.66361564,0.019,3.9130979,3.0255961
0.33641875,0.057,3.1914072,1.5924089
0.77643126,0.01,3.964634,3.2449865
0.4349875,0.944,0.99992037,1.0000803
0.3966469,0.558,1.0012519,1.0008236
0.43254063,0.678,1.0003963,1.0003971
0.5555437,0.856,1.0016099,1.000507
0.058196876,0.744,1.0001588,1.000064
0.3706625,0.837,1.0000424,1.0001721
0.580725,0.067,3.6251056,2.725088
0.5952031,0.35,2.0105476,1.6152163
0.19268125,0.77,1.0002532,1.0002177
0.6536094,0.74,1.0726749,1.036711
0.39094064,0.313,1.220578,1.0842026
0.09432813,0.743,1.0001882,1.000114
0.044109374,0.111,0.9999622,0.9999907
0.87229687,0.12,3.6467607,3.210898
0.11665937,0.015,0.99935913,0.9998555
0.21254687,0.738,1.0002594,1.0002397
0.41079688,0.652,1.0002214,1.0003406
0.7395156,0.635,1.3821559,1.2289879
0.69829375,0.659,1.2423922,1.1365438
0.8472625,0.09,3.724474,3.2435856
0.41348124,0.978,0.999853,1.0001625
0.42173436,0.119,2.897886,1.871518
0.1237625,0.702,1.0001978,1.0001626
0.56275314,0.394,1.6620231,1.3703134
0.29207814,0.709,1.0001886,1.0003102
0.9094469,0.133,3.6338012,3.2326574
0.897275,0.68,1.620477,1.4167383
0.7129344,0.709,1.1831017,1.1015689
0.33197188,0.453,1.0002636,1.00024
0.75676876,0.809,1.1168504,1.0645273
0.11148438,0.221,0.99990344,0.9999796
0.8518281,0.742,1.3677938,1.2310156
0.06450625,0.224,1.0001221,1.0000794
0.6494719,0.767,1.0509045,1.0250833
0.6576844,0.711,1.1032381,1.0534756
0.9361219,0.715,1.6073256,1.4123642
0.1944,0.511,1.0001988,1.0001413
0.6955625,0.45,1.8879036,1.5729969
0.18153438,0.472,1.000146,1.0000998
0.20384374,0.725,1.0002689,1.000228
0.29827186,0.098,1.9823147,1.1718128
0.3502094,0.328,1.042508,1.0146924
0.54312813,0.065,3.5984056,2.608137
0.6662875,0.001,3.9955492,3.0391192
0.6125406,0.847,1.0090994,1.0039533
0.88719374,0.659,1.6593516,1.4443839
0.84061563,0.876,1.1400421,1.084869
0.443875,0.152,2.6964157,1.8375772
0.5882875,0.43,1.6032858,1.3430122
0.0866,0.118,0.9997777,0.9999888
0.22554688,0.163,0.99961615,0.9997742
0.01503125,0.112,1.0000839,0.99994993
0.4616719,0.934,0.9999883,0.9999944
0.8884406,0.469,2.350166,2.0077045
0.2640781,0.838,1.0001876,1.0003042
0.41189688,0.523,1.0069242,1.0033741
0.6650906,0.003,3.9863577,3.0363035
0.69105315,0.6,1.356719,1.2071819
0.7637375,0.821,1.1125154,1.0623978
0.032425,0.205,1.000227,1.0000331
0.18456562,0.939,1.0002465,1.0002059
0.74549687,0.379,2.3648396,1.9672934
0.2889844,0.795,1.0001829,1.0003215
0.73572814,0.694,1.2469797,1.1419733
0.79415935,0.605,1.5994227,1.3860868
0.39515626,0.302,1.283947,1.109863
0.69516873,0.424,2.00174,1.6574848
0.7894344,0.421,2.2969208,1.9291211
0.7433625,0.69,1.2686591,1.1561289
0.770925,0.344,2.5968544,2.1782818
0.6460281,0.168,3.1768365,2.561018
0.75759065,0.084,3.6896331,3.1064935
0.13533124,0.835,1.0002257,1.0001326
0.43722188,0.892,0.99998367,1.000048
0.95454687,0.321,3.066537,2.7026634
0.79829687,0.635,1.519955,1.3301345
0.41449374,0.638,1.0004222,1.0004342
0.77590626,0.338,2.6370587,2.216295
0.67099065,0.36,2.229428,1.8201041
0.37720314,0.936,1.0000105,1.0001976
0.37424064,0.415,1.015867,1.0064851
0.8997375,0.568,1.995183,1.7103099
0.74960315,0.595,1.516456,1.320794
0.30641875,0.484,1.0001767,1.0000801
0.81171876,0.701,1.3800173,1.2351049
0.38300624,0.081,3.1215677,1.8103985
0.46077812,0.94,0.9999788,0.99999917
0.7221969,0.983,1.0146731,1.009744
0.71295315,0.129,3.4660501,2.8841588
0.5779469,0.195,2.863001,2.2173047
0.7101875,0.793,1.083906,1.0439922
0.16984375,0.39,1.0000017,1.0000083
0.66049063,0.797,1.0423757,1.0207207
0.85296875,0.482,2.2081726,1.8754761
0.44649374,0.169,2.5611613,1.7723849
0.4139,0.269,1.5710233,1.2383924
0.48484376,0.655,1.0071967,1.0035518
0.40582812,0.024,3.7718532,2.1048212
0.762125,0.148,3.4452214,2.9297853
0.81674063,0.983,1.0539377,1.0376133
0.61672187,0.381,1.9336398,1.5735664
0.4730125,0.634,1.007237,1.0035998
0.6820281,0.116,3.487393,2.8533366
0.18632187,0.938,1.0002456,1.0002086
0.09179375,0.438,1.0001199,1.000166
0.3199375,0.121,2.016053,1.2428688
0.13405626,0.037,0.99942136,0.99976844
0.9387406,0.419,2.6645737,2.307794
0.912625,0.572,2.0125003,1.7272002
0.66145,0.56,1.3883525,1.223521
0.38287812,0.856,1.0000174,1.000152
0.48740938,0.855,1.0000921,0.99998707
0.5131219,0.154,2.942892,2.1501188
0.211925,0.659,1.0002729,1.000228
0.047825,0.615,1.0000777,1.0001392
0.3339531,0.344,1.0100467,1.0034832
0.060859375,0.493,1.0001099,1.0001863
0.2669875,0.421,1.0000796,0.99998504
0.9365094,0.611,1.932328,1.6663299
0.4157875,0.012,3.8907464,2.1715627
0.12922187,0.755,1.0002105,1.0001515
0.945825,0.355,2.9256673,2.560163
0.47746563,0.002,3.985114,2.463408
0.24963126,0.154,0.99847984,0.9995768
0.0134625,0.751,1.0000529,0.9999875
0.9532844,0.685,1.7318406,1.5096959
0.28850937,0.453,1.0001736,1.000001
0.32132187,0.181,1.3735492,1.0943106
0.4092375,0.149,2.538895,1.6678517
0.7823625,0.949,1.04444,1.0281112
0.004684375,0.245,1.0003207,0.99999774
0.00295625,0.12,1.0001458,0.9999286
0.131675,0.878,1.0002401,1.0001147
0.45262814,0.502,1.0451744,1.02028
0.21657813,0.027,1.0005286,0.9995499
0.31246874,0.648,1.0000377,1.0001667
0.95614064,0.593,2.0420089,1.760447
0.016184375,0.393,1.0001225,1.0001085
0.37239063,0.381,1.0331144,1.0127487
0.47429064,0.906,1.0000329,0.99995726
0.24072188,0.72,1.0002235,1.0002816
0.79047185,0.452,2.1649735,1.8202362
0.55618435,0.48,1.3176436,1.1656921
0.25113437,0.598,1.0001644,1.0002784
0.5996094,0.163,3.1089387,2.435503
0.3584844,0.176,1.8443159,1.2789756
0.48085624,0.63,1.01022,1.0049784
0.45890936,0.944,0.99996924,1.0000068
0.21560313,0.714,1.0002632,1.0002415
0.5711844,0.115,3.3344328,2.5361834
0.51210314,0.577,1.0555193,1.026221
0.6312031,0.861,1.0111111,1.0049684
0.5325594,0.652,1.0284036,1.0135002
0.559425,0.697,1.0261056,1.0123719
0.7732125,0.796,1.1505957,1.0852865
0.08315625,0.518,1.0001291,1.000184
0.82462186,0.014,3.9551656,3.3161972
0.59290624,0.129,3.2909768,2.5538983
0.6377094,0.814,1.0238125,1.0111403
0.5251625,0.198,2.673093,1.9972012
0.2188,0.244,0.9996815,0.999804
0.49800938,0.057,3.6001987,2.462058
0.44803438,0.191,2.382323,1.6799744
0.57584375,0.569,1.1657628,1.0844971
0.28452188,0.47,1.0001082,1.0000055
0.5870219,0.136,3.2396274,2.506518
0.7254875,0.826,1.072398,1.0381304
0.6421875,0.658,1.1456554,1.0766655
0.011965625,0.705,0.9999964,1.0000252
0.82089686,0.03,3.903493,3.2999735
0.6142875,0.105,3.4565792,2.7084308
0.92976564,0.331,2.9878783,2.6150017
0.18109062,0.19,0.99963117,0.99975383
0.6391719,0.738,1.0610648,1.030352
0.03189375,0.942,1.0003376,0.99988014
0.79098123,0.677,1.3930328,1.2417296
0.24107188,0.56,1.0001388,1.0002458
0.32066876,0.027,3.5772166,1.5554006
0.8119625,0.097,3.6798282,3.1717286
0.0659,0.901,1.0002872,0.9999735
0.90764064,0.923,1.166719,1.1111709
0.01425625,0.48,1.0000085,1.0001239
0.3311125,0.36,1.0045874,1.0016706
0.31456876,0.802,1.0001769,1.0002992
0.17349374,0.461,1.0001198,1.0000851
0.839025,0.719,1.3939462,1.2474463
0.9322219,0.316,3.0483313,2.675591
0.45230624,0.039,3.6852171,2.3092446
0.17436875,0.602,1.000255,1.0001805
0.4315656,0.491,1.0297316,1.0132136
0.37648436,0.857,1.0000362,1.0001689
0.8225281,0.535,1.9179978,1.6313643
0.70908123,0.44,1.9746794,1.6423006
0.36596563,0.378,1.0265024,1.0101126
0.45818436,0.409,1.2022591,1.0908239
0.6672625,0.062,3.7196898,2.9683108
0.057840627,0.583,1.0000982,1.0001637
0.7956375,0.637,1.5079405,1.3213356
0.367925,0.163,2.0744777,1.3769852
0.26694688,0.002,3.8198242,1.1214557
0.034203123,0.312,1.0002103,1.000106
0.4448594,0.611,1.0039206,1.0020835
0.9592594,0.904,1.2553465,1.1732186
0.168525,0.999,1.0002685,1.0001767
0.7678406,0.788,1.153514,1.0867137
0.05589375,0.094,0.9998379,0.99998945
0.5594469,0.593,1.1023371,1.0504496
0.26615,0.703,1.0001957,1.0003183
0.43537188,0.702,1.0002254,1.0003039
0.8596531,0.101,3.69741,3.237688
0.7517313,0.743,1.1922063,1.109188
0.58030313,0.314,2.1504848,1.7022767
0.13390313,0.688,1.0002067,1.0001736
0.25199062,0.577,1.0001462,1.0002668
0.29564062,0.298,1.0002668,0.9999668
0.7944781,1.0,1.0402372,1.0282328
0.6457969,0.105,3.4965534,2.796556
0.29354063,0.452,1.0002027,1.0000212
0.88658124,0.351,2.8283415,2.4434946
0.84433126,0.737,1.3642808,1.227843
0.5346625,0.728,1.0087361,1.0040691
0.33765313,0.672,0.99993896,1.0001217
0.3524,0.765,1.0000213,1.0001686
0.34563437,0.638,0.99992085,1.0001255
0.9331812,0.47,2.451688,2.110624
0.502725,0.029,3.7993932,2.5407488
0.52014685,0.245,2.3290863,1.7626929
0.35537812,0.537,1.0002254,1.0003012
0.14115937,0.165,0.9996493,0.99979293
0.764825,0.439,2.1481726,1.797734
0.35421875,0.792,1.0000548,1.0001872
0.57201564,0.885,1.0015868,1.0004504
0.400725,0.033,3.678484,2.0608513
0.4167375,0.89,0.9999702,1.0000925
0.6119281,0.544,1.3014339,1.1642004
0.33839062,0.23,1.2387178,1.0707605
0.084159374,0.49,1.0001278,1.0001832
0.0752125,0.066,0.99962294,0.9999716
0.58779687,0.054,3.7034097,2.778276
0.64470935,0.55,1.3716989,1.2108233
0.42178437,0.53,1.0091362,1.0043807
0.57785624,0.944,1.0005218,0.99996203
0.43476874,0.052,3.552628,2.1928978
0.6389656,0.008,3.9609833,2.9749265
0.0462375,0.341,1.0001757,1.00014
0.0056625,0.709,0.9999721,1.0000111
0.025353124,0.819,1.0001755,0.9999468
0.16447188,0.332,0.99989593,0.99993587
0.6956781,0.379,2.2151043,1.821918
0.29796875,0.961,1.0002065,1.0002623
0.3075719,0.693,1.000135,1.0002518
0.16712813,0.461,1.0001092,1.0000833
0.91384685,0.369,2.810825,2.4375038
0.66806877,0.188,3.1169238,2.5426927
0.34976563,0.561,1.0001215,1.0002451
0.7106781,0.149,3.374868,2.8091447
0.1729375,0.066,0.99953604,0.99957806
0.7295531,0.407,2.1875286,1.8155836
0.8565281,0.891,1.1421077,1.0881916
0.92715627,0.07,3.818079,3.387104
0.9292688,0.469,2.4466789,2.10502
0.87210625,0.186,3.4308403,3.0181417
0.18084376,0.104,0.99954724,0.99959964
0.825675,0.328,2.7972941,2.3868198
0.25575313,0.746,1.0002012,1.0003042
0.8084844,0.318,2.8033385,2.3835075
0.17390312,0.72,1.000259,1.0002002
0.41779688,0.961,0.9998796,1.0001378
0.22137812,0.404,0.99993086,1.0000727
0.75609374,0.792,1.1341654,1.0745955
0.8467719,0.386,2.595592,2.2117708
0.23473437,0.046,1.0090442,1.0003698
0.7051375,0.924,1.0191619,1.0104247
0.73569685,0.394,2.2662332,1.8816578
0.67936563,0.138,3.3814864,2.770443
0.24241562,0.464,1.00001,1.000154
0.01100625,0.276,1.0002843,1.0000334
0.7340281,0.695,1.2420764,1.1388042
0.790125,0.267,2.9888673,2.5436473
0.2869031,0.258,1.0008681,0.9999745
0.538325,0.741,1.0077349,1.0035648
0.52116877,0.08,3.4736178,2.4827409
0.7406344,0.188,3.2467628,2.735952
0.67522186,0.316,2.4684474,2.012098
0.7290813,0.832,1.0711492,1.0375841
0.215575,0.603,1.0002463,1.0002174
0.74886876,0.679,1.3014672,1.1774476
0.10283437,0.556,1.0001409,1.0001746
0.767575,0.559,1.6806089,1.4400928
0.104775,0.472,1.0001141,1.0001576
0.66265935,0.852,1.0226405,1.0107747
0.27996564,0.046,2.6673837,1.171453
0.89129686,0.795,1.330971,1.2106373
0.2750625,0.084,1.5936944,1.0623662
0.90550935,0.932,1.1557078,1.1048448
0.01333125,0.799,1.0001173,0.999943
0.8114125,0.663,1.473372,1.2991707
0.685475,1.0,1.0069097,1.0045657
0.6904656,0.531,1.5588657,1.3396633
0.35807812,0.465,1.0013351,1.0007521
0.6203844,0.121,3.3802767,2.669537
0.9001156,0.862,1.2318976,1.1477989
0.84031874,0.021,3.9349642,3.3342247
0.6564031,0.946,1.0056953,1.0029776
0.43609375,0.542,1.0124648,1.005905
0.15555313,0.453,1.0000803,1.0000772
0.3551125,0.584,1.0000737,1.0002365
0.015278125,0.425,1.0000765,1.0001171
0.0009125,0.112,1.000118,0.9999216
0.2966625,0.192,1.0853128,1.0176612
0.2963125,0.262,1.0052373,1.0011406
0.38469374,0.893,1.0000154,1.0001676
0.18468125,0.975,1.0002581,1.0002048
0.26415938,0.723,1.0001961,1.0003163
0.41754687,0.134,2.732937,1.7813425
0.71143436,0.963,1.0140975,1.0087135
0.9066,0.61,1.8636426,1.6056526
0.14972188,0.347,0.99992824,0.99996567
0.2443875,0.474,1.000025,1.0001651
0.9013594,0.299,3.0606852,2.6742215
0.8637,0.745,1.3839493,1.2433071
0.8965719,0.934,1.1442915,1.0968379
0.93408126,0.484,2.39887,2.0635443
0.05498125,0.579,1.0000913,1.0001631
0.27682188,0.471,1.0000706,1.0000237
0.33082187,0.893,1.0001578,1.0002669
0.7656094,0.862,1.0798634,1.0442094
0.7120906,0.201,3.1380885,2.611545
0.13685,0.328,0.99993014,0.9999739
0.2759531,0.849,1.0001822,1.0003089
0.5008938,0.452,1.2262768,1.1087711
0.54866564,0.941,1.0001451,0.9997895
0.20528437,0.84,1.0002304,1.000235
0.02539375,0.9,1.0002866,0.99988556
0.49104062,0.344,1.5875826,1.2944702
0.5000219,0.493,1.1376735,1.0650399
0.5280031,0.873,1.0003982,0.9999976
0.54039377,0.516,1.18717,1.0932201
0.81572187,0.032,3.895975,3.2905364
0.58514374,0.524,1.2816713,1.1495348
0.5482531,0.999,0.9999249,0.9996717
0.6353125,0.901,1.0067744,1.0030339
0.19755313,0.044,1.0000379,0.9992914
0.25695,0.975,1.0002398,1.0002651
0.079775,0.717,1.0001689,1.0001113
0.10641875,0.605,1.0001572,1.0001723
0.26754686,0.713,1.0001951,1.0003197
0.8323156,0.66,1.529211,1.3412374
0.090925,0.025,0.9993918,0.99993294
0.86196876,0.419,2.4920042,2.1244724
0.87336874,0.406,2.573209,2.20156
0.16291563,0.244,0.99973774,0.9998239
0.86394376,0.336,2.8438797,2.4484568
0.19235624,0.306,0.9998386,0.99992806
0.4279625,0.783,0.9999473,1.0001072
0.11040313,0.702,1.0001863,1.0001508
0.4742125,0.066,3.5013463,2.3359408
0.4313875,0.744,0.99999774,1.0001739
0.90459377,0.803,1.3383892,1.2172396
0.271975,0.908,1.000198,1.0002935
0.8499125,0.825,1.2149295,1.1309105
0.7906219,0.935,1.0547943,1.0338138
0.7337875,0.497,1.81287,1.5292037
0.075771876,0.718,1.0001658,1.0001059
